Year,Quarter,Month,DayOfWeek,Reporting_Airline,CancelledFlights,DivertedFlights,TotalFlights,DepartureDelayedFlights,ArrivalDelayedFlights,TotalDepDelay_gt_15M,TotalArrDelay_gt_15M,TotalDepDelay,TotalArrDelay,TotalDepDelayMinutes,TotalArrDelayMinutes,TotalCarrierDelay,TotalWeatherDelay,TotalNASDelay,TotalSecurityDelay,TotalLateAircraftDelay
2024,4,11,6,F9,6.0,0.0,502,548.0,540.0,30253.0,29025.0,18388.0,4513.0,32576.0,31668.0,8371.0,293.0,4826.0,0.0,15535.0
2020,1,2,2,AS,19.0,7.0,290,334.0,388.0,19757.0,20624.0,5870.0,-7073.0,21634.0,23444.0,6863.0,624.0,5417.0,0.0,7720.0
2020,1,2,5,G4,9.0,8.0,451,416.0,485.0,36032.0,38784.0,31130.0,31456.0,37861.0,41146.0,13143.0,3084.0,5523.0,285.0,16749.0
2022,2,4,5,AA,270.0,40.0,756,2530.0,2514.0,192594.0,194399.0,176297.0,117186.0,204354.0,206978.0,66707.0,4437.0,38954.0,296.0,84005.0
2021,4,12,5,YX,3.0,10.0,487,400.0,546.0,22950.0,26115.0,8965.0,-11789.0,25917.0,30090.0,10612.0,2472.0,7651.0,16.0,5364.0
2021,4,11,7,9E,1.0,2.0,331,375.0,440.0,21245.0,22705.0,14110.0,-716.0,23347.0,25782.0,9674.0,754.0,4717.0,44.0,7516.0
2020,2,6,5,AA,2.0,8.0,405,236.0,235.0,16979.0,16516.0,-138.0,-29015.0,18356.0,18872.0,10370.0,1553.0,2075.0,56.0,2462.0
2021,2,5,7,YX,10.0,8.0,600,398.0,390.0,26217.0,23196.0,8416.0,-31139.0,28469.0,26405.0,12207.0,415.0,2923.0,25.0,7626.0
2020,3,8,6,YV,2.0,1.0,245,88.0,123.0,5233.0,5806.0,-3012.0,-8913.0,5820.0,7079.0,2330.0,304.0,1552.0,0.0,1620.0
2020,4,10,1,G4,1.0,5.0,296,148.0,151.0,9436.0,9040.0,4073.0,-825.0,10447.0,9836.0,3080.0,557.0,1298.0,78.0,4027.0
2022,4,11,2,G4,4.0,2.0,446,155.0,184.0,10049.0,11035.0,8877.0,9146.0,10901.0,11930.0,3693.0,427.0,1642.0,56.0,5217.0
2022,1,2,2,DL,14.0,8.0,703,944.0,944.0,66006.0,65496.0,41635.0,-40414.0,72403.0,70558.0,32115.0,2333.0,14782.0,171.0,16095.0
2022,2,6,1,NK,3.0,3.0,414,554.0,524.0,39518.0,38286.0,34763.0,17977.0,42113.0,40548.0,12766.0,4667.0,13566.0,284.0,7003.0
2023,1,1,6,9E,1.0,1.0,300,160.0,210.0,11420.0,13666.0,4914.0,-6702.0,12175.0,14855.0,4872.0,774.0,3846.0,19.0,4155.0
2023,2,5,4,DL,27.0,9.0,837,1559.0,1448.0,96760.0,91185.0,78039.0,-4602.0,108871.0,102307.0,51973.0,2291.0,13029.0,200.0,23692.0
2023,3,8,6,AA,35.0,13.0,871,2608.0,2473.0,276470.0,262833.0,251594.0,169270.0,285260.0,271656.0,91423.0,6356.0,15469.0,692.0,148893.0
2023,3,9,6,HA,10.0,0.0,69,107.0,118.0,5713.0,5871.0,3702.0,2434.0,7068.0,7545.0,4243.0,0.0,0.0,0.0,1628.0
2024,4,12,2,B6,3.0,8.0,263,663.0,650.0,43968.0,42473.0,34447.0,11726.0,47132.0,45096.0,14415.0,946.0,8944.0,280.0,17888.0
2024,4,12,2,F9,27.0,8.0,447,464.0,449.0,30157.0,29089.0,21948.0,8669.0,32326.0,31419.0,7091.0,511.0,5913.0,0.0,15574.0
2024,1,2,7,AS,32.0,12.0,304,469.0,493.0,26867.0,27024.0,18447.0,7746.0,29453.0,29975.0,8901.0,1321.0,6626.0,66.0,10110.0
2024,2,4,6,MQ,185.0,16.0,420,508.0,550.0,40056.0,41383.0,32968.0,20824.0,42382.0,44116.0,5367.0,11374.0,9261.0,80.0,15301.0
2024,2,6,1,9E,4.0,3.0,306,493.0,503.0,34898.0,34729.0,27154.0,12338.0,36430.0,36511.0,11744.0,1432.0,5662.0,0.0,15891.0
2024,2,6,2,AA,175.0,51.0,911,3495.0,3510.0,329048.0,329371.0,314812.0,259013.0,341148.0,340980.0,95047.0,31004.0,48079.0,549.0,154692.0
2024,2,6,6,B6,61.0,20.0,339,877.0,845.0,79906.0,77757.0,72071.0,49657.0,82960.0,80275.0,31587.0,3683.0,14253.0,119.0,28115.0
2020,3,8,6,F9,3.0,0.0,197,49.0,56.0,2346.0,2358.0,-4177.0,-10918.0,2706.0,3025.0,1313.0,36.0,549.0,0.0,460.0
2021,4,12,2,DL,142.0,19.0,754,1572.0,1519.0,121607.0,123500.0,109641.0,43678.0,131016.0,131719.0,57105.0,10459.0,21134.0,93.0,34709.0
2021,3,8,5,UA,73.0,25.0,580,1430.0,1576.0,100359.0,109427.0,93759.0,86408.0,107747.0,117152.0,28131.0,8733.0,27635.0,0.0,44928.0
2021,3,8,7,G4,170.0,1.0,604,621.0,681.0,44618.0,47334.0,38003.0,38364.0,47033.0,50007.0,15440.0,3040.0,7162.0,132.0,21560.0
2021,3,9,6,WN,225.0,11.0,1536,2132.0,1536.0,90248.0,68420.0,87412.0,-25382.0,108965.0,80410.0,37368.0,778.0,5762.0,61.0,24451.0
2024,1,3,2,OH,0.0,3.0,273,264.0,276.0,18816.0,18316.0,7487.0,-4991.0,20103.0,20328.0,7492.0,654.0,2195.0,165.0,7810.0
2023,2,6,7,OH,80.0,11.0,278,526.0,577.0,43484.0,44484.0,36229.0,28182.0,45225.0,46377.0,13196.0,3979.0,7746.0,81.0,19482.0
2020,1,2,4,AS,26.0,3.0,295,430.0,450.0,24991.0,23481.0,11946.0,-6705.0,27178.0,26206.0,7401.0,222.0,6082.0,151.0,9625.0
2022,1,3,6,B6,180.0,22.0,347,1114.0,1054.0,110659.0,106891.0,107765.0,90548.0,113369.0,109214.0,45804.0,2360.0,16517.0,308.0,41902.0
2023,4,11,2,OO,19.0,21.0,986,854.0,921.0,81909.0,80240.0,52665.0,7706.0,85883.0,86390.0,34601.0,20179.0,17279.0,16.0,8165.0
2024,1,1,1,OO,553.0,39.0,1093,1959.0,2163.0,225332.0,227955.0,197235.0,153437.0,231278.0,235614.0,81225.0,63984.0,30949.0,216.0,51581.0
2023,1,2,7,OH,2.0,1.0,251,146.0,184.0,10641.0,11224.0,100.0,-9718.0,11639.0,13020.0,5334.0,534.0,2006.0,43.0,3307.0
2020,2,5,6,YV,74.0,2.0,221,50.0,52.0,3616.0,3320.0,-1554.0,-10722.0,4014.0,3920.0,2174.0,68.0,495.0,0.0,583.0
2020,3,7,4,DL,68.0,39.0,428,503.0,693.0,35336.0,41472.0,13653.0,8083.0,38445.0,47548.0,17962.0,2533.0,11284.0,833.0,8860.0
2022,1,1,3,OO,492.0,18.0,1045,1292.0,1367.0,101691.0,102606.0,74743.0,19736.0,106906.0,108277.0,67109.0,18096.0,1959.0,158.0,15284.0
2022,1,2,6,F9,9.0,2.0,338,447.0,446.0,27054.0,26146.0,23124.0,15993.0,28477.0,27776.0,9632.0,267.0,5831.0,0.0,10416.0
2022,2,4,6,F9,115.0,6.0,404,679.0,675.0,49058.0,49328.0,46069.0,42536.0,51194.0,51693.0,14688.0,4803.0,12966.0,0.0,16871.0
2022,2,6,2,MQ,2.0,4.0,360,267.0,304.0,12035.0,13076.0,5182.0,-5265.0,14207.0,15637.0,4673.0,301.0,3398.0,0.0,4704.0
2022,3,7,4,YV,29.0,3.0,173,239.0,252.0,22467.0,22437.0,19253.0,12761.0,23423.0,23455.0,8249.0,1458.0,2969.0,26.0,9735.0
2023,3,7,7,G4,18.0,9.0,492,915.0,1056.0,90410.0,99872.0,82528.0,89605.0,92821.0,102472.0,30872.0,8679.0,19629.0,141.0,40551.0
2023,3,7,3,NK,9.0,9.0,459,591.0,610.0,38600.0,39830.0,33587.0,21986.0,41232.0,42352.0,9146.0,2876.0,15403.0,647.0,11758.0
2024,4,10,1,MQ,0.0,1.0,388,327.0,342.0,17431.0,17514.0,7416.0,-14182.0,19722.0,19804.0,5050.0,866.0,4395.0,16.0,7187.0
2024,4,12,5,B6,63.0,16.0,265,849.0,877.0,68760.0,74370.0,63175.0,56495.0,71694.0,76904.0,15991.0,3712.0,23086.0,42.0,31539.0
2024,1,2,4,OH,0.0,2.0,300,288.0,331.0,17538.0,17427.0,3912.0,-12253.0,19547.0,19891.0,6669.0,547.0,2782.0,156.0,7273.0
2024,1,2,2,G4,0.0,1.0,116,25.0,23.0,1936.0,1776.0,383.0,-1328.0,2080.0,1953.0,769.0,13.0,240.0,85.0,669.0
2024,1,3,6,9E,4.0,11.0,305,203.0,221.0,20310.0,21090.0,11492.0,-5009.0,21153.0,22177.0,5516.0,1896.0,5399.0,15.0,8264.0
2024,2,5,5,DL,46.0,23.0,864,3443.0,3513.0,217367.0,216632.0,198886.0,128002.0,234510.0,233307.0,93391.0,6170.0,40461.0,87.0,76523.0
2020,1,1,1,UA,7.0,9.0,576,688.0,644.0,44576.0,39094.0,21239.0,-37813.0,48499.0,43709.0,12277.0,207.0,8161.0,0.0,18449.0
2020,4,10,1,HA,92.0,0.0,26,8.0,10.0,209.0,243.0,-916.0,-1315.0,352.0,459.0,190.0,22.0,0.0,0.0,31.0
2020,3,7,5,WN,109.0,12.0,964,801.0,656.0,35121.0,29890.0,-3995.0,-136510.0,42662.0,35359.0,11930.0,1912.0,5490.0,15.0,10543.0
2020,3,8,1,AA,49.0,24.0,528,717.0,901.0,44963.0,50751.0,10348.0,-23551.0,49816.0,57677.0,16318.0,6026.0,14820.0,360.0,13227.0
2020,3,8,7,DL,23.0,45.0,521,629.0,714.0,41337.0,43950.0,14841.0,-19576.0,45791.0,49982.0,22653.0,4565.0,8185.0,416.0,7622.0
2021,1,2,7,G4,56.0,2.0,453,232.0,294.0,21257.0,23165.0,12058.0,9199.0,22325.0,24618.0,8216.0,1437.0,5780.0,0.0,7732.0
2021,1,2,3,HA,0.0,0.0,43,4.0,11.0,71.0,285.0,-1377.0,-2584.0,320.0,700.0,234.0,34.0,0.0,0.0,17.0
2021,2,6,1,WN,533.0,64.0,1434,5251.0,4758.0,338561.0,321018.0,349881.0,283497.0,360989.0,338877.0,122348.0,6768.0,46727.0,532.0,144643.0
2020,2,4,1,NK,164.0,1.0,426,183.0,157.0,13124.0,10796.0,10733.0,3348.0,13419.0,11168.0,6631.0,0.0,271.0,39.0,3855.0
2021,3,7,2,AS,8.0,6.0,246,264.0,291.0,10900.0,11201.0,4560.0,-3112.0,13396.0,13915.0,4234.0,155.0,2735.0,247.0,3830.0
2024,3,9,4,HA,10.0,0.0,76,55.0,72.0,2187.0,2650.0,-62.0,-746.0,3140.0,3895.0,2001.0,23.0,80.0,49.0,497.0
2022,2,5,6,9E,35.0,5.0,248,397.0,411.0,40109.0,41543.0,35593.0,28252.0,41311.0,43190.0,13826.0,2404.0,11964.0,0.0,13349.0
2020,1,2,4,G4,6.0,7.0,422,403.0,522.0,32960.0,38192.0,27504.0,30604.0,34419.0,40227.0,14255.0,1939.0,7438.0,135.0,14425.0
2022,3,9,4,9E,64.0,4.0,326,476.0,510.0,55342.0,57804.0,44288.0,23038.0,56444.0,59560.0,13616.0,3095.0,12868.0,0.0,28225.0
2021,4,11,2,UA,38.0,5.0,568,996.0,850.0,56520.0,48829.0,39838.0,-23909.0,66147.0,56203.0,20753.0,147.0,7571.0,0.0,20358.0
2024,1,2,7,UA,48.0,13.0,750,1317.0,1323.0,107400.0,105282.0,87483.0,27312.0,114765.0,112623.0,28915.0,5391.0,31532.0,0.0,39444.0
2021,2,5,5,YX,4.0,8.0,504,344.0,374.0,20451.0,19521.0,6988.0,-23599.0,22557.0,22719.0,10140.0,268.0,3783.0,0.0,5330.0
2022,1,1,6,F9,139.0,2.0,342,497.0,478.0,31821.0,31382.0,27133.0,19319.0,33322.0,33009.0,11690.0,941.0,6162.0,0.0,12589.0
2022,4,10,5,MQ,19.0,5.0,364,494.0,538.0,36421.0,40633.0,29856.0,24144.0,38169.0,42871.0,8573.0,5046.0,8109.0,20.0,18885.0
2022,4,11,6,UA,75.0,6.0,667,1265.0,1149.0,103488.0,94331.0,89962.0,36996.0,110830.0,100633.0,29177.0,5942.0,20349.0,89.0,38774.0
2022,4,12,5,DL,374.0,25.0,820,2977.0,2928.0,238437.0,235739.0,226678.0,142825.0,253467.0,248298.0,101098.0,32945.0,33955.0,110.0,67631.0
2022,1,2,5,9E,327.0,6.0,300,746.0,864.0,68166.0,73145.0,63661.0,56670.0,70437.0,75964.0,15882.0,7797.0,14472.0,17.0,34977.0
2022,2,4,3,UA,35.0,14.0,621,1238.0,1260.0,77572.0,78547.0,66869.0,30037.0,85336.0,85710.0,23707.0,991.0,20574.0,0.0,33275.0
2022,3,8,5,9E,215.0,6.0,298,387.0,447.0,33993.0,36059.0,26926.0,15328.0,35500.0,38174.0,12222.0,4198.0,11433.0,0.0,8206.0
2022,3,8,6,HA,0.0,1.0,72,151.0,156.0,6030.0,5889.0,6145.0,4677.0,7739.0,7633.0,3958.0,0.0,7.0,8.0,1916.0
2023,4,10,7,YX,0.0,2.0,447,302.0,374.0,18074.0,19681.0,1766.0,-24746.0,20164.0,22214.0,6063.0,91.0,6515.0,0.0,7012.0
2023,2,6,3,MQ,3.0,8.0,313,338.0,442.0,20359.0,26044.0,15899.0,12425.0,22586.0,28466.0,4639.0,3105.0,8562.0,33.0,9705.0
2023,3,7,3,G4,0.0,7.0,219,170.0,183.0,11554.0,12525.0,7204.0,7569.0,12175.0,13472.0,3440.0,2531.0,2336.0,89.0,4129.0
2023,3,8,7,AA,216.0,63.0,862,3232.0,3088.0,365434.0,352499.0,346374.0,267351.0,375363.0,362261.0,114598.0,17259.0,28641.0,588.0,191413.0
2023,3,8,5,UA,71.0,17.0,763,1851.0,1814.0,123388.0,117913.0,106179.0,49384.0,132952.0,126431.0,38631.0,3086.0,23223.0,0.0,52973.0
2024,4,12,2,NK,4.0,5.0,438,434.0,363.0,28444.0,25457.0,21812.0,-782.0,31161.0,27604.0,8177.0,468.0,6905.0,115.0,9792.0
2024,2,4,5,9E,12.0,5.0,330,442.0,452.0,31279.0,30927.0,23563.0,9490.0,32884.0,33005.0,8341.0,1708.0,7019.0,55.0,13804.0
2024,2,5,4,F9,120.0,9.0,508,1032.0,1068.0,82559.0,86511.0,74441.0,67442.0,85211.0,89484.0,22192.0,2635.0,17302.0,0.0,44382.0
2024,3,7,5,OH,147.0,3.0,306,1051.0,1112.0,113731.0,114855.0,108196.0,104155.0,115461.0,117149.0,38773.0,2544.0,9397.0,153.0,63988.0
2020,1,1,2,B6,3.0,13.0,308,367.0,340.0,24586.0,21764.0,6992.0,-23821.0,26645.0,23473.0,9623.0,217.0,2718.0,35.0,9171.0
2020,4,11,5,B6,13.0,1.0,274,92.0,108.0,4719.0,4993.0,-6821.0,-14228.0,5479.0,6288.0,2919.0,0.0,1131.0,10.0,933.0
2020,4,12,1,DL,19.0,5.0,561,458.0,807.0,31542.0,40510.0,4801.0,3442.0,34963.0,49897.0,20415.0,1311.0,12552.0,174.0,6058.0
2020,4,12,7,9E,2.0,2.0,300,249.0,315.0,17271.0,18611.0,5999.0,-11296.0,18402.0,20675.0,9688.0,1521.0,3817.0,0.0,3585.0
2020,1,2,1,YV,8.0,6.0,321,371.0,417.0,35385.0,36246.0,26437.0,18445.0,36777.0,38516.0,14826.0,1428.0,5669.0,0.0,14323.0
2020,3,8,3,B6,22.0,3.0,146,42.0,55.0,1871.0,2317.0,-3119.0,-6942.0,2172.0,2670.0,791.0,204.0,882.0,8.0,432.0
2020,3,9,4,EV,6.0,1.0,51,15.0,21.0,752.0,899.0,-947.0,-3050.0,899.0,1158.0,104.0,0.0,681.0,0.0,114.0
2021,1,1,5,9E,0.0,4.0,308,270.0,324.0,20533.0,21465.0,8092.0,-19119.0,21624.0,23093.0,6205.0,2071.0,6486.0,75.0,6628.0
2021,1,1,7,F9,2.0,1.0,339,118.0,152.0,5650.0,6629.0,-2083.0,-8775.0,6540.0,7757.0,1510.0,227.0,3249.0,0.0,1643.0
2021,1,1,4,WN,14.0,3.0,912,298.0,260.0,10740.0,8983.0,-10001.0,-80413.0,16127.0,13593.0,5323.0,0.0,1953.0,55.0,1652.0
2021,4,10,3,HA,3.0,1.0,69,31.0,36.0,1662.0,1575.0,-514.0,-2835.0,2331.0,2206.0,814.0,639.0,16.0,0.0,106.0
2021,4,11,2,MQ,1.0,0.0,419,283.0,268.0,16167.0,14915.0,4074.0,-24464.0,18447.0,17531.0,7373.0,564.0,2047.0,157.0,4774.0
2021,3,8,6,AS,20.0,3.0,272,476.0,512.0,21854.0,22415.0,17437.0,10239.0,25252.0,25658.0,8417.0,181.0,4986.0,341.0,8490.0
2020,1,2,4,NK,21.0,7.0,436,682.0,749.0,50950.0,53614.0,48026.0,39920.0,53590.0,56552.0,9114.0,1460.0,28177.0,222.0,14641.0
2020,1,2,2,YX,10.0,7.0,546,395.0,477.0,22601.0,25689.0,1397.0,-25306.0,24222.0,28525.0,4372.0,260.0,12593.0,20.0,8444.0
2023,2,4,1,B6,78.0,19.0,329,1263.0,1264.0,111173.0,109067.0,105298.0,88828.0,114514.0,112208.0,43303.0,3600.0,14239.0,558.0,47367.0
2022,2,4,5,AS,269.0,25.0,309,671.0,773.0,40216.0,43821.0,32899.0,28553.0,43710.0,47812.0,13255.0,692.0,13330.0,102.0,16442.0
2021,4,12,7,AS,268.0,29.0,285,583.0,648.0,45618.0,52241.0,42643.0,41179.0,48207.0,54854.0,10519.0,12365.0,15434.0,193.0,13730.0
2021,4,11,5,9E,9.0,1.0,381,247.0,288.0,13068.0,13633.0,4063.0,-12121.0,14540.0,15972.0,5440.0,714.0,2893.0,165.0,4421.0
2024,1,1,2,OO,428.0,37.0,1057,2025.0,2136.0,233199.0,232234.0,205988.0,160068.0,238080.0,239288.0,103388.0,59189.0,23824.0,86.0,45747.0
2021,2,5,3,9E,2.0,0.0,321,229.0,216.0,16708.0,15630.0,6309.0,-22115.0,17685.0,16874.0,8709.0,383.0,3189.0,28.0,3321.0
2022,1,1,3,DL,45.0,10.0,698,953.0,878.0,64806.0,59141.0,37489.0,-44305.0,70725.0,64580.0,36650.0,1922.0,7894.0,103.0,12572.0
2022,4,10,7,B6,47.0,3.0,332,1030.0,1055.0,64373.0,63656.0,56773.0,40392.0,69129.0,68273.0,30950.0,1290.0,11181.0,73.0,20162.0
2022,4,10,2,WN,141.0,16.0,1330,3337.0,2543.0,132823.0,104923.0,134619.0,13437.0,159918.0,124138.0,43861.0,1010.0,13565.0,175.0,46312.0
2022,4,11,6,OH,11.0,2.0,277,243.0,289.0,19636.0,20228.0,11435.0,2324.0,20943.0,21948.0,6635.0,1394.0,3145.0,46.0,9008.0
2022,4,11,4,QX,1.0,0.0,107,76.0,95.0,4154.0,4955.0,3026.0,2481.0,4897.0,5997.0,1246.0,1067.0,1156.0,0.0,1486.0
2022,4,12,7,DL,446.0,23.0,828,1640.0,1593.0,115846.0,114193.0,107268.0,43751.0,127752.0,123860.0,61878.0,8378.0,19599.0,238.0,24100.0
2022,2,5,4,UA,68.0,20.0,682,1374.0,1588.0,93719.0,99804.0,83282.0,50731.0,101851.0,107452.0,32468.0,1750.0,25450.0,0.0,40136.0
2022,3,8,4,DL,116.0,30.0,767,1838.0,1769.0,139593.0,135009.0,122898.0,54959.0,150282.0,145023.0,71390.0,5312.0,28728.0,58.0,29521.0
2022,3,9,3,YX,14.0,1.0,395,181.0,252.0,8405.0,9979.0,-10211.0,-27022.0,9792.0,12717.0,4074.0,56.0,3256.0,35.0,2558.0
2023,1,1,2,WN,995.0,73.0,1330,3747.0,3353.0,201567.0,188343.0,183908.0,54582.0,225084.0,206041.0,52920.0,10189.0,33309.0,147.0,91778.0
2023,4,11,3,B6,12.0,7.0,330,812.0,795.0,55794.0,53597.0,44266.0,18705.0,59080.0,56735.0,27329.0,349.0,7474.0,136.0,18309.0
2023,4,11,4,MQ,3.0,2.0,445,464.0,549.0,25546.0,27757.0,18738.0,6446.0,28543.0,31440.0,9348.0,1063.0,5482.0,0.0,11864.0
2023,1,3,5,NK,61.0,11.0,460,1078.0,1125.0,76436.0,79449.0,71753.0,62035.0,80518.0,83968.0,22698.0,1556.0,32871.0,525.0,21799.0
2023,2,5,5,AS,16.0,6.0,324,508.0,577.0,25853.0,27880.0,18426.0,10345.0,29296.0,31681.0,7807.0,702.0,8629.0,152.0,10590.0
2023,2,6,1,NK,114.0,7.0,478,1005.0,1018.0,78619.0,79835.0,76060.0,66934.0,81976.0,83077.0,23652.0,4549.0,28489.0,502.0,22643.0
2023,3,8,3,9E,25.0,11.0,274,303.0,288.0,27894.0,26536.0,16024.0,-14338.0,29432.0,28022.0,11612.0,1147.0,4399.0,0.0,9378.0
2024,4,10,3,DL,271.0,14.0,847,1146.0,1085.0,66759.0,60015.0,10501.0,-99089.0,75910.0,69229.0,35113.0,2104.0,7254.0,0.0,15544.0
2024,1,2,2,DL,67.0,32.0,816,1050.0,1079.0,72420.0,68238.0,40940.0,-43564.0,79694.0,75868.0,29478.0,3296.0,16170.0,33.0,19261.0
2024,2,4,5,NK,0.0,4.0,523,647.0,604.0,40765.0,38010.0,33386.0,12284.0,43976.0,40901.0,9188.0,272.0,20789.0,319.0,7442.0
2024,2,6,3,OH,55.0,8.0,301,493.0,525.0,41473.0,43376.0,31907.0,22702.0,43251.0,45903.0,9042.0,6586.0,6839.0,192.0,20717.0
2024,3,8,2,AA,216.0,37.0,840,2431.0,2359.0,215896.0,208554.0,193769.0,125147.0,225822.0,217973.0,74211.0,9846.0,25727.0,282.0,98488.0
2024,3,8,1,YX,284.0,14.0,422,695.0,801.0,47389.0,52160.0,37239.0,26326.0,49758.0,55053.0,15242.0,1963.0,17041.0,110.0,17804.0
2020,4,10,6,WN,9.0,12.0,836,440.0,360.0,16608.0,13405.0,-11979.0,-102050.0,22647.0,19083.0,7284.0,31.0,2900.0,30.0,3160.0
2020,4,11,4,AA,10.0,3.0,479,351.0,455.0,22674.0,24001.0,4506.0,-30727.0,25193.0,28481.0,13711.0,275.0,5221.0,155.0,4639.0
2020,1,3,7,WN,3060.0,28.0,1320,1221.0,982.0,48229.0,39361.0,10741.0,-135641.0,61068.0,49617.0,17613.0,309.0,8958.0,16.0,12465.0
2020,3,7,1,AA,49.0,21.0,572,585.0,652.0,42495.0,43488.0,12972.0,-20813.0,45263.0,47927.0,18941.0,4554.0,8817.0,110.0,11066.0
2020,3,7,2,OO,16.0,11.0,764,379.0,451.0,37498.0,38069.0,14199.0,-10234.0,39369.0,42136.0,26221.0,2608.0,1284.0,304.0,7652.0
2021,1,1,3,F9,0.0,0.0,101,26.0,26.0,2449.0,2297.0,17.0,-3180.0,2510.0,2364.0,633.0,0.0,1382.0,0.0,282.0
2021,4,10,7,NK,64.0,5.0,422,549.0,516.0,30731.0,28455.0,26662.0,7932.0,34406.0,31636.0,12087.0,276.0,7201.0,488.0,8403.0
2021,4,12,5,OO,626.0,52.0,1210,1984.0,2040.0,161987.0,158317.0,140316.0,82307.0,170793.0,168127.0,91789.0,24464.0,2605.0,15.0,39444.0
2021,4,12,5,MQ,36.0,11.0,440,483.0,505.0,26055.0,25978.0,18418.0,-2683.0,29439.0,29624.0,6884.0,6460.0,4791.0,138.0,7705.0
2021,1,2,1,WN,1026.0,13.0,938,753.0,769.0,30500.0,30808.0,21206.0,-27243.0,38125.0,37287.0,13580.0,768.0,8121.0,153.0,8186.0
2021,2,5,7,HA,1.0,0.0,67,63.0,55.0,2770.0,2428.0,1202.0,-2212.0,3650.0,3218.0,2060.0,11.0,1.0,39.0,317.0
2021,2,5,3,G4,0.0,1.0,180,57.0,59.0,2795.0,2878.0,987.0,627.0,3218.0,3442.0,1229.0,58.0,283.0,29.0,1279.0
2020,2,4,3,YV,547.0,0.0,270,42.0,37.0,2155.0,1952.0,-5797.0,-14390.0,2308.0,2275.0,1196.0,26.0,361.0,0.0,369.0
2023,1,3,6,WN,115.0,15.0,1552,4194.0,3810.0,227378.0,217720.0,231280.0,162017.0,247857.0,234166.0,55161.0,1603.0,48981.0,1179.0,110796.0
2021,3,8,6,AA,337.0,60.0,777,2089.0,2005.0,167211.0,162455.0,150632.0,88252.0,175024.0,169029.0,47623.0,24465.0,28607.0,459.0,61301.0
2022,2,6,7,AS,45.0,7.0,305,501.0,550.0,27794.0,29047.0,21500.0,14860.0,30970.0,32551.0,9922.0,194.0,8884.0,34.0,10013.0
2021,4,10,6,AA,627.0,20.0,781,2084.0,1813.0,146203.0,128159.0,129313.0,34401.0,156602.0,136608.0,71986.0,945.0,11443.0,267.0,43518.0
2021,4,10,3,B6,4.0,5.0,330,367.0,339.0,20537.0,18851.0,10623.0,-6958.0,22422.0,20677.0,10562.0,1355.0,2485.0,52.0,4397.0
2023,2,4,4,MQ,63.0,14.0,338,507.0,585.0,35319.0,41987.0,30780.0,28933.0,37898.0,44977.0,7182.0,4910.0,13301.0,15.0,16579.0
2021,4,11,5,QX,6.0,2.0,179,98.0,117.0,4512.0,4924.0,2223.0,-1709.0,5575.0,6124.0,2178.0,227.0,833.0,18.0,1668.0
2020,2,6,6,OH,0.0,0.0,164,64.0,71.0,4512.0,4442.0,-1517.0,-9999.0,5011.0,5079.0,2262.0,189.0,685.0,23.0,1283.0
2022,4,10,1,UA,42.0,12.0,697,1054.0,1114.0,66735.0,65859.0,39943.0,-23977.0,74904.0,73598.0,26164.0,794.0,15869.0,0.0,23032.0
2022,4,12,3,9E,8.0,2.0,304,301.0,350.0,25467.0,27732.0,19468.0,5646.0,26942.0,29759.0,8178.0,4871.0,7351.0,105.0,7227.0
2022,2,4,5,QX,36.0,4.0,141,216.0,244.0,13759.0,14559.0,11346.0,10412.0,15145.0,16406.0,3864.0,66.0,4199.0,690.0,5740.0
2022,2,5,3,OO,56.0,27.0,1134,1157.0,1233.0,112465.0,113680.0,84043.0,46536.0,117567.0,120908.0,65453.0,17132.0,1413.0,256.0,29426.0
2022,2,6,1,OO,79.0,38.0,1087,1775.0,1861.0,166431.0,163721.0,143397.0,102537.0,173433.0,172481.0,101284.0,15498.0,8500.0,309.0,38130.0
2022,2,6,6,DL,523.0,13.0,793,1736.0,1402.0,114787.0,98549.0,104681.0,22154.0,124830.0,106425.0,64676.0,1126.0,7913.0,0.0,24834.0
2022,3,9,6,OO,17.0,18.0,1154,997.0,1024.0,89118.0,85719.0,62146.0,18525.0,93869.0,92097.0,62753.0,7041.0,3341.0,70.0,12514.0
2022,3,9,2,QX,2.0,1.0,122,77.0,83.0,2831.0,3005.0,296.0,-1980.0,3552.0,4069.0,1236.0,0.0,824.0,46.0,899.0
2023,1,1,3,DL,226.0,34.0,827,3174.0,3188.0,253951.0,249861.0,241251.0,188278.0,262795.0,258829.0,103618.0,9304.0,45948.0,0.0,90991.0
2023,2,4,2,OO,137.0,23.0,929,851.0,1049.0,73822.0,79446.0,47424.0,21614.0,77838.0,85991.0,39632.0,16966.0,10171.0,48.0,12629.0
2023,2,5,6,9E,0.0,2.0,228,104.0,105.0,6067.0,5630.0,623.0,-14415.0,6660.0,6303.0,3140.0,180.0,1186.0,0.0,1124.0
2023,3,7,5,MQ,9.0,13.0,356,579.0,639.0,41027.0,44785.0,36559.0,31665.0,43460.0,47814.0,12852.0,4690.0,9935.0,38.0,17270.0
2024,1,1,6,G4,20.0,2.0,407,235.0,256.0,18143.0,19723.0,14146.0,11542.0,18656.0,20363.0,6451.0,2515.0,4187.0,58.0,6512.0
2024,4,10,7,NK,4.0,3.0,509,508.0,447.0,31366.0,28760.0,21440.0,-4286.0,34271.0,31172.0,9185.0,338.0,12123.0,77.0,7037.0
